personID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award,year_x,playerScore,postPlayerScore,year_y,tmID,lgID,dq,PostDQ,threeAccuracy,postThreeAccuracy,year,won,lost,post_wins,post_losses
simondy01w,G,0.0,0.0,65.0,137.0,Arizona State,,1989-09-29 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
simpsda01w,F,0.0,0.0,75.0,160.0,Houston,,1969-04-11 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
slaisma01w,G,0.0,0.0,68.0,173.0,Cincinnati,,1973-08-23 00:00:00,0000-00-00,,0.0,2.5726063164208304,,1.0,DET,WNBA,0.0,0.0,0.0,,0.0,,,,
slauggw01w,F,0.0,0.0,75.0,181.0,Tulane,,1980-07-01 00:00:00,0000-00-00,,0.0,0.978196400137724,,5.0,MIN,WNBA,0.0,0.0,,,0.0,,,,
slavtge01w,G,0.0,0.0,73.0,160.0,Florida International,,1979-10-20 00:00:00,0000-00-00,,0.0,-2.7670060594647805,,4.0,PHO,WNBA,0.0,0.0,0.0,,0.0,,,,
smithai01w,F,0.0,0.0,74.0,173.0,Louisiana State,,1980-07-18 00:00:00,0000-00-00,,0.0,-0.6823324107779757,,4.0,WAS,WNBA,0.0,0.0,0.1470588235294117,,0.0,,,,
smithai01w,F,0.0,0.0,74.0,173.0,Louisiana State,,1980-07-18 00:00:00,0000-00-00,,0.0,0.1696169295661121,-0.3076344649711125,5.0,WAS,WNBA,0.0,0.0,0.5625,0.25,0.0,,,,
smithbr01w,F-C,0.0,0.0,75.0,195.0,Stanford,,1984-04-30 00:00:00,0000-00-00,,0.0,0.2895659978624644,,9.0,PHO,WNBA,0.0,0.0,,,0.0,,,,
smithbr01w,F-C,0.0,0.0,75.0,195.0,Stanford,,1984-04-30 00:00:00,0000-00-00,,0.0,-0.5871487520464714,2.064279945952529,10.0,PHO,WNBA,0.0,0.0,,,0.0,,,,
smithch01w,G,0.0,0.0,67.0,140.0,Arkansas,,1975-08-14 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.3537044479864795,,1.0,CHA,WNBA,2.0,0.0,0.3157894736842105,,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.0853314533121794,-0.1420404893637636,2.0,CHA,WNBA,1.0,0.0,0.3125,0.25,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.1530060847083593,-0.6658641014035159,3.0,CHA,WNBA,3.0,0.0,0.3736263736263736,0.0,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.690220409832902,1.0985331663495883,4.0,CHA,WNBA,0.0,0.0,0.28125,,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,0.0113711956566877,,5.0,CHA,WNBA,1.0,0.0,0.5,,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.0371626174952677,,6.0,WAS,WNBA,0.0,0.0,0.42,,0.0,,,,
smithch02w,F,0.0,0.0,70.0,145.0,Stanford,,1975-05-02 00:00:00,0000-00-00,,0.0,-0.906525148300977,-0.8124125890349538,7.0,IND,WNBA,0.0,0.0,0.3636363636363636,,0.0,,,,
smithch03w,G,0.0,0.0,72.0,148.0,North Carolina,,1973-08-23 00:00:00,0000-00-00,,0.0,-0.7987131976966826,,1.0,SEA,WNBA,0.0,0.0,0.3125,,0.0,,,,
smithch03w,G,0.0,0.0,72.0,148.0,North Carolina,,1973-08-23 00:00:00,0000-00-00,,0.0,-0.8471525585611759,,2.0,SEA,WNBA,0.0,0.0,0.2894736842105263,,0.0,,,,
smithch03w,G,0.0,0.0,72.0,148.0,North Carolina,,1973-08-23 00:00:00,0000-00-00,,0.0,-1.272735246379603,,4.0,PHO,WNBA,0.0,0.0,0.0,,0.0,,,,
smithcr01w,G,0.0,0.0,66.0,121.0,Iowa,,1984-03-12 00:00:00,0000-00-00,,0.0,0.3893978143022111,,7.0,PHO,WNBA,0.0,0.0,0.3684210526315789,,0.0,,,,
smithcr01w,G,0.0,0.0,66.0,121.0,Iowa,,1984-03-12 00:00:00,0000-00-00,,0.0,-0.1290489196529506,,8.0,HOU,WNBA,0.0,0.0,0.3857142857142857,,0.0,,,,
smithcr01w,G,0.0,0.0,66.0,121.0,Iowa,,1984-03-12 00:00:00,0000-00-00,,0.0,,,9.0,MIN,WNBA,0.0,0.0,,,0.0,,,,
smithcr01w,G,0.0,0.0,66.0,121.0,Iowa,,1984-03-12 00:00:00,0000-00-00,,0.0,-0.4080148998450212,,9.0,WAS,WNBA,0.0,0.0,0.3684210526315789,,0.0,,,,
smithje01w,C,0.0,0.0,75.0,198.0,Michigan,,1982-04-10 00:00:00,0000-00-00,,0.0,-2.0113221928931,,6.0,NYL,WNBA,0.0,0.0,,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,1.1840964652905877,,1.0,MIN,WNBA,0.0,0.0,0.3793103448275862,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,1.225465604131792,,2.0,MIN,WNBA,0.0,0.0,0.3541666666666667,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.5858111389962144,,3.0,MIN,WNBA,2.0,0.0,0.3297872340425531,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,1.1085410926608688,0.2447719175729465,4.0,MIN,WNBA,2.0,0.0,0.39,0.3571428571428571,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,1.1206967864055268,,5.0,MIN,WNBA,1.0,0.0,0.4316546762589928,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,-0.0355083816615605,-0.3680279959436038,6.0,DET,WNBA,0.0,0.0,0.3272727272727272,0.2,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.2680231190517682,,6.0,MIN,WNBA,0.0,0.0,0.3365384615384615,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.3880929499214668,0.2297099896774931,7.0,DET,WNBA,0.0,0.0,0.3664596273291925,0.4,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.6496741167869389,-0.0427326397883024,8.0,DET,WNBA,0.0,1.0,0.3112244897959184,0.3424657534246575,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.650525785832146,0.3075424658485223,9.0,DET,WNBA,0.0,0.0,0.3601895734597156,0.3541666666666667,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA Finals Most Valuable Player,9.0,0.4223153701807988,,10.0,DET,WNBA,2.0,0.0,0.4318181818181818,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.1840964652905877,,1.0,MIN,WNBA,0.0,0.0,0.3793103448275862,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.225465604131792,,2.0,MIN,WNBA,0.0,0.0,0.3541666666666667,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.5858111389962144,,3.0,MIN,WNBA,2.0,0.0,0.3297872340425531,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.1085410926608688,0.2447719175729465,4.0,MIN,WNBA,2.0,0.0,0.39,0.3571428571428571,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,1.1206967864055268,,5.0,MIN,WNBA,1.0,0.0,0.4316546762589928,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,-0.0355083816615605,-0.3680279959436038,6.0,DET,WNBA,0.0,0.0,0.3272727272727272,0.2,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.2680231190517682,,6.0,MIN,WNBA,0.0,0.0,0.3365384615384615,,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.3880929499214668,0.2297099896774931,7.0,DET,WNBA,0.0,0.0,0.3664596273291925,0.4,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.6496741167869389,-0.0427326397883024,8.0,DET,WNBA,0.0,1.0,0.3112244897959184,0.3424657534246575,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.650525785832146,0.3075424658485223,9.0,DET,WNBA,0.0,0.0,0.3601895734597156,0.3541666666666667,0.0,,,,
smithka01w,G-F,0.0,0.0,71.0,174.0,Ohio State,,1974-06-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.4223153701807988,,10.0,DET,WNBA,2.0,0.0,0.4318181818181818,,0.0,,,,
smithki01w,F,0.0,0.0,73.0,158.0,Utah,,1984-05-07 00:00:00,0000-00-00,,0.0,-0.6741573270007188,-0.3416810833097291,7.0,SAC,WNBA,0.0,0.0,0.40625,0.5,0.0,,,,
smithki01w,F,0.0,0.0,73.0,158.0,Utah,,1984-05-07 00:00:00,0000-00-00,,0.0,-2.2438403056843867,,8.0,SAC,WNBA,0.0,0.0,,,0.0,,,,
smithki01w,F,0.0,0.0,73.0,158.0,Utah,,1984-05-07 00:00:00,0000-00-00,,0.0,-1.1381597693342138,,9.0,SAC,WNBA,0.0,0.0,0.0833333333333333,,0.0,,,,
smithla01w,G,0.0,0.0,67.0,150.0,Mississippi State,,1974-02-06 00:00:00,0000-00-00,,0.0,1.3601904425805518,-0.8124125890349538,1.0,ORL,WNBA,0.0,0.0,0.0,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.7570258894533178,-0.0371683296061234,1.0,SAC,WNBA,1.0,0.0,,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.4247639559235013,0.1216354444289698,2.0,SAC,WNBA,2.0,0.0,0.0,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.5807188575083518,,3.0,SAC,WNBA,4.0,0.0,0.3571428571428571,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.6996597793671712,0.4011920741628906,4.0,SAC,WNBA,2.0,0.0,0.2653061224489796,0.3333333333333333,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.4055345786092791,0.7479987400785268,5.0,SAC,WNBA,0.0,0.0,0.1724137931034483,0.2222222222222222,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.2572058859012839,,6.0,CHA,WNBA,1.0,0.0,0.0,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.6353654613484558,,7.0,CHA,WNBA,1.0,0.0,0.3647058823529411,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.6871459425886098,0.4971865999698376,8.0,PHO,WNBA,1.0,0.0,0.3278688524590163,0.4838709677419355,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.5537841345066165,,9.0,PHO,WNBA,3.0,0.0,0.3478260869565217,,0.0,,,,
smithta01w,F-C,0.0,0.0,76.0,160.0,Iowa,,1977-04-01 00:00:00,0000-00-00,,0.0,0.6477246165385555,0.687435380930934,10.0,PHO,WNBA,4.0,0.0,0.4516129032258064,0.5263157894736842,0.0,,,,
smithty01w,F,0.0,0.0,72.0,0.0,Delaware,,1985-04-21 00:00:00,0000-00-00,,0.0,-0.1179604173069115,,8.0,DET,WNBA,0.0,0.0,,,0.0,,,,
smithwa01w,G,0.0,0.0,71.0,175.0,Duke,,1985-07-09 00:00:00,0000-00-00,,0.0,,,9.0,DET,WNBA,0.0,0.0,,,0.0,,,,
snellbe01w,G,0.0,0.0,69.0,170.0,University of Sydney,,1981-10-01 00:00:00,0000-00-00,,0.0,0.186282625346668,,6.0,PHO,WNBA,0.0,0.0,0.2972972972972973,,0.0,,,,
snellbe01w,G,0.0,0.0,69.0,170.0,University of Sydney,,1981-10-01 00:00:00,0000-00-00,,0.0,0.6198527714530959,,7.0,PHO,WNBA,0.0,0.0,0.3174603174603174,,0.0,,,,
snellbe01w,G,0.0,0.0,69.0,170.0,University of Sydney,,1981-10-01 00:00:00,0000-00-00,,0.0,0.4718085568284209,-0.5219772850217943,8.0,PHO,WNBA,0.0,0.0,0.3291139240506329,0.2222222222222222,0.0,,,,
snellbe01w,G,0.0,0.0,69.0,170.0,University of Sydney,,1981-10-01 00:00:00,0000-00-00,,0.0,0.1620704382428113,-0.8740560004989714,10.0,SAS,WNBA,0.0,0.0,0.3065693430656934,0.0,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.2615423596417238,-0.1187291359778457,3.0,HOU,WNBA,0.0,0.0,0.5,0.0,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.5863021091293574,0.4045253204288521,4.0,HOU,WNBA,2.0,0.0,0.0,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.2750625197835912,,5.0,HOU,WNBA,0.0,0.0,,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.8864889457138321,0.0108513930173852,6.0,HOU,WNBA,4.0,0.0,,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.927519803552344,1.5267926565206575,7.0,HOU,WNBA,3.0,0.0,,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.6772336538886564,,8.0,HOU,WNBA,1.0,0.0,,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.8522361541229514,,9.0,HOU,WNBA,3.0,0.0,0.5,,0.0,,,,
snowmi01w,C,0.0,0.0,77.0,158.0,Tennessee,,1980-03-20 00:00:00,0000-00-00,Most Improved Player,4.0,0.5930655754291805,-0.1716947062422871,10.0,ATL,WNBA,0.0,0.0,0.0,,0.0,,,,
sobrale01w,F,0.0,0.0,73.0,183.0,,,1974-11-22 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
sobrama01w,C,0.0,0.0,75.0,163.0,,,1964-03-23 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
spencsi01w,G,0.0,0.0,75.0,183.0,Tennessee,,1985-03-07 00:00:00,0000-00-00,,0.0,0.5185759691077431,,8.0,LAS,WNBA,0.0,0.0,0.4390243902439024,,0.0,,,,
spencsi01w,G,0.0,0.0,75.0,183.0,Tennessee,,1985-03-07 00:00:00,0000-00-00,,0.0,0.3458237310132429,-0.7674642681757744,9.0,LAS,WNBA,0.0,0.0,0.382716049382716,0.0,0.0,,,,
spencsi01w,G,0.0,0.0,75.0,183.0,Tennessee,,1985-03-07 00:00:00,0000-00-00,,0.0,-0.0048276548647644,,10.0,NYL,WNBA,0.0,0.0,0.3859649122807017,,0.0,,,,
spornra01w,F,0.0,0.0,74.0,150.0,,,1968-05-26 00:00:00,0000-00-00,,0.0,-0.3819405496726523,,2.0,DET,WNBA,0.0,0.0,,,0.0,,,,
stafftr01w,F,0.0,0.0,73.0,180.0,California,,1970-11-11 00:00:00,0000-00-00,,0.0,0.0182742656083748,0.455130059193906,2.0,HOU,WNBA,0.0,0.0,0.0,,0.0,,,,
stafftr01w,F,0.0,0.0,73.0,180.0,California,,1970-11-11 00:00:00,0000-00-00,,0.0,-1.166914309598429,,3.0,MIA,WNBA,0.0,0.0,,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.0705506277313381,,1.0,CHA,WNBA,1.0,0.0,0.3295454545454545,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.041376771592474,-0.0784259223006056,2.0,CHA,WNBA,0.0,0.0,0.3707865168539326,0.5,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.1082962679149314,-0.2038814758645248,3.0,CHA,WNBA,0.0,0.0,0.3975903614457831,0.2,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.2098038679695192,0.0580348935345344,4.0,CHA,WNBA,0.0,0.0,0.3888888888888889,0.5,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.1686113999952849,,5.0,CHA,WNBA,0.0,0.0,0.4067796610169492,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.1680252063831228,,6.0,CHA,WNBA,0.0,0.0,0.4047619047619047,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,-0.4299886022808679,-0.0080893562524535,6.0,HOU,WNBA,1.0,0.0,0.2857142857142857,0.375,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,Kim Perrot Sportsmanship Award,7.0,0.0875078055736287,-1.0928901111962337,7.0,HOU,WNBA,0.0,0.0,0.4274193548387097,0.3333333333333333,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.0705506277313381,,1.0,CHA,WNBA,1.0,0.0,0.3295454545454545,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.041376771592474,-0.0784259223006056,2.0,CHA,WNBA,0.0,0.0,0.3707865168539326,0.5,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.1082962679149314,-0.2038814758645248,3.0,CHA,WNBA,0.0,0.0,0.3975903614457831,0.2,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.2098038679695192,0.0580348935345344,4.0,CHA,WNBA,0.0,0.0,0.3888888888888889,0.5,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.1686113999952849,,5.0,CHA,WNBA,0.0,0.0,0.4067796610169492,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.1680252063831228,,6.0,CHA,WNBA,0.0,0.0,0.4047619047619047,,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,-0.4299886022808679,-0.0080893562524535,6.0,HOU,WNBA,1.0,0.0,0.2857142857142857,0.375,0.0,,,,
staleda01w,G,0.0,0.0,66.0,134.0,Virginia,,1970-05-04 00:00:00,0000-00-00,WNBA All-Decade Team,7.0,0.0875078055736287,-1.0928901111962337,7.0,HOU,WNBA,0.0,0.0,0.4274193548387097,0.3333333333333333,0.0,,,,
stansti01w,F-C,0.0,0.0,75.0,183.0,North Carolina State,,1983-01-16 00:00:00,0000-00-00,,0.0,0.5969244636352423,-0.0110482400027264,7.0,LAS,WNBA,0.0,0.0,,,0.0,,,,
stansti01w,F-C,0.0,0.0,75.0,183.0,North Carolina State,,1983-01-16 00:00:00,0000-00-00,,0.0,0.1292278477461329,,8.0,MIN,WNBA,0.0,0.0,,,0.0,,,,
starbka01w,G,0.0,0.0,73.0,153.0,Stanford,,1975-07-30 00:00:00,0000-00-00,,0.0,0.075185931007531,,1.0,UTA,WNBA,0.0,0.0,0.217391304347826,,0.0,,,,
starbka01w,G,0.0,0.0,73.0,153.0,Stanford,,1975-07-30 00:00:00,0000-00-00,,0.0,-0.031167942025371,-2.3226761699033824,2.0,UTA,WNBA,0.0,0.0,0.217391304347826,0.0,0.0,,,,
starbka01w,G,0.0,0.0,73.0,153.0,Stanford,,1975-07-30 00:00:00,0000-00-00,,0.0,0.0100852715343727,-0.2683424791568862,3.0,SEA,WNBA,0.0,0.0,0.4545454545454545,1.0,0.0,,,,
starbka01w,G,0.0,0.0,73.0,153.0,Stanford,,1975-07-30 00:00:00,0000-00-00,,0.0,0.4063377298799335,,3.0,UTA,WNBA,0.0,0.0,0.25,,0.0,,,,
starbka01w,G,0.0,0.0,73.0,153.0,Stanford,,1975-07-30 00:00:00,0000-00-00,,0.0,-0.5446694814403712,,5.0,IND,WNBA,0.0,0.0,0.3,,0.0,,,,
stedika01w,F-G,0.0,0.0,72.0,173.0,Stanford,,1967-12-11 00:00:00,0000-00-00,,0.0,-0.072166281361887,-1.6754203495311988,1.0,SAC,WNBA,0.0,0.0,0.320754716981132,0.0,0.0,,,,
stedika01w,F-G,0.0,0.0,72.0,173.0,Stanford,,1967-12-11 00:00:00,0000-00-00,,0.0,-0.0606549718425382,,2.0,SEA,WNBA,1.0,0.0,0.4571428571428571,,0.0,,,,
stepama01w,C,0.0,0.0,80.0,187.0,,,1979-02-23 00:00:00,0000-00-00,,0.0,-0.3330885199818751,,1.0,PHO,WNBA,1.0,0.0,,,0.0,,,,
stepama01w,C,0.0,0.0,80.0,187.0,,,1979-02-23 00:00:00,0000-00-00,,0.0,1.176886286177605,,2.0,PHO,WNBA,3.0,0.0,0.0,,0.0,,,,
stepama01w,C,0.0,0.0,80.0,187.0,,,1979-02-23 00:00:00,0000-00-00,,0.0,1.1745739051078006,,6.0,PHO,WNBA,0.0,0.0,,,0.0,,,,
stephre01w,G,0.0,0.0,71.0,160.0,UCLA,,1969-12-28 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
stephst01w,C,0.0,0.0,76.0,205.0,Texas,,1982-01-21 00:00:00,0000-00-00,,0.0,-1.197508798123598,,5.0,DET,WNBA,0.0,0.0,,,0.0,,,,
sterkca01w,F,0.0,0.0,74.0,170.0,Central Michigan,,0002-11-30 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
stevema01w,F-C,0.0,0.0,75.0,166.0,Auburn,,1982-02-04 00:00:00,0000-00-00,,0.0,-0.8963125554924145,,5.0,SAS,WNBA,0.0,0.0,1.0,,0.0,,,,
stevema01w,F-C,0.0,0.0,75.0,166.0,Auburn,,1982-02-04 00:00:00,0000-00-00,,0.0,-1.4585432832383438,,6.0,SEA,WNBA,0.0,0.0,0.0,,0.0,,,,
stevema01w,F-C,0.0,0.0,75.0,166.0,Auburn,,1982-02-04 00:00:00,0000-00-00,,0.0,-1.5462859673105276,,7.0,PHO,WNBA,0.0,0.0,1.0,,0.0,,,,
stileja01w,G,0.0,0.0,68.0,144.0,Missouri State,,1978-12-21 00:00:00,0000-00-00,Rookie of the Year,2.0,0.4386413826467584,,2.0,POR,WNBA,0.0,0.0,0.4310344827586206,,0.0,,,,
stileja01w,G,0.0,0.0,68.0,144.0,Missouri State,,1978-12-21 00:00:00,0000-00-00,Rookie of the Year,2.0,-0.6691692119905184,,3.0,POR,WNBA,0.0,0.0,0.3409090909090909,,0.0,,,,
stillva01w,F-C,0.0,0.0,73.0,151.0,Kentucky,,1961-05-14 00:00:00,0000-00-00,,0.0,,,,,,,,,,0.0,,,,
stinsan01w,G,0.0,0.0,70.0,158.0,North Carolina State,,1967-11-25 00:00:00,0000-00-00,,0.0,1.2099750455813725,,1.0,CHA,WNBA,0.0,0.0,0.3584905660377358,,0.0,,,,
stinsan01w,G,0.0,0.0,70.0,158.0,North Carolina State,,1967-11-25 00:00:00,0000-00-00,,0.0,1.0243566275847873,0.2678992838164606,2.0,CHA,WNBA,0.0,0.0,0.4461538461538462,0.3846153846153846,0.0,,,,
stinsan01w,G,0.0,0.0,70.0,158.0,North Carolina State,,1967-11-25 00:00:00,0000-00-00,,0.0,1.0300147224169252,1.2521675149214473,3.0,CHA,WNBA,0.0,0.0,0.4142857142857143,0.5714285714285714,0.0,,,,
stinsan01w,G,0.0,0.0,70.0,158.0,North Carolina State,,1967-11-25 00:00:00,0000-00-00,,0.0,0.5912530435797677,0.9945099095040588,4.0,CHA,WNBA,0.0,0.0,0.3066666666666666,0.4285714285714285,0.0,,,,
stinsan01w,G,0.0,0.0,70.0,158.0,North Carolina State,,1967-11-25 00:00:00,0000-00-00,,0.0,-0.0227985641954198,,5.0,CHA,WNBA,1.0,0.0,0.2972972972972973,,0.0,,,,
