"playerID";"year";"stint";"tmID";"lgID";"GP";"GS";"minutes";"dq";"PostGP";"PostGS";"PostMinutes";"PostDQ";"playerScore";"postPlayerScore";"threeAccuracy";"PostThreeAccuracy"
"humphta01w";10;1;"WAS";"WNBA";9;0;67;0;0;0;0;0;1.1000000000000014;0.0;0.25;
"irvinsa01w";6;0;"PHO";"WNBA";12;0;122;0;0;0;0;0;36.900000000000006;0.0;0.5;
"irvinsa01w";7;0;"PHO";"WNBA";7;0;38;0;0;0;0;0;5.0;0.0;0.0;
"irvinsa01w";8;0;"SAS";"WNBA";23;0;128;0;3;0;9;0;16.700000000000003;0.9000000000000001;0.0;
"irvinsa01w";9;0;"SAS";"WNBA";21;0;116;0;3;0;4;0;16.5;2.4000000000000004;0.25;
"ivanyda01w";1;0;"UTA";"WNBA";27;16;489;0;0;0;0;0;50.400000000000006;0.0;0.27906976744186046;
"ivanyda01w";4;0;"PHO";"WNBA";4;0;34;0;0;0;0;0;2.0999999999999996;0.0;0.0;
"ivanyda01w";6;0;"SAS";"WNBA";30;14;577;0;0;0;0;0;55.3;0.0;0.4444444444444444;
"ivanyda01w";7;0;"SAS";"WNBA";31;1;322;0;0;0;0;0;35.89999999999999;0.0;0.21621621621621623;
"iveyni01w";2;0;"IND";"WNBA";32;26;708;0;0;0;0;0;111.4;0.0;0.35714285714285715;
"iveyni01w";3;0;"IND";"WNBA";31;23;439;0;3;0;9;0;66.49999999999999;1.8999999999999997;0.38;0.0
"iveyni01w";4;0;"IND";"WNBA";27;21;651;0;0;0;0;0;121.0;0.0;0.39285714285714285;
"iveyni01w";5;0;"IND";"WNBA";15;1;179;0;0;0;0;0;20.200000000000003;0.0;0.3333333333333333;
"iveyni01w";6;1;"DET";"WNBA";12;0;102;0;0;0;0;0;7.899999999999999;0.0;0.25;
"iveyni01w";6;2;"PHO";"WNBA";14;0;152;0;0;0;0;0;21.8;0.0;0.2;
"jacksde01w";3;0;"CLE";"WNBA";18;0;143;0;0;0;0;0;33.20000000000001;0.0;0.0;
"jacksde01w";4;0;"CLE";"WNBA";34;22;763;1;3;3;60;0;168.09999999999997;3.7999999999999994;0.4142857142857143;0.0
"jacksde01w";5;0;"IND";"WNBA";34;32;804;3;0;0;0;0;130.9;0.0;0.0;
"jacksde01w";6;0;"IND";"WNBA";34;0;472;0;4;0;84;1;105.30000000000001;24.500000000000004;0.0;1.0
"jacksde01w";7;0;"CHI";"WNBA";22;1;328;0;0;0;0;0;73.19999999999999;0.0;0.3333333333333333;
"jacksgw01w";4;0;"SAS";"WNBA";33;26;975;1;0;0;0;0;178.40000000000003;0.0;0.16666666666666666;
"jacksgw01w";5;2;"PHO";"WNBA";14;0;136;0;0;0;0;0;43.50000000000001;0.0;0.2;
"jacksgw01w";5;1;"SAS";"WNBA";19;4;290;0;0;0;0;0;51.0;0.0;0.0;
"jacksgw01w";6;0;"PHO";"WNBA";11;2;121;0;0;0;0;0;16.300000000000008;0.0;0.5;
"jacksla01w";2;0;"SEA";"WNBA";29;29;1001;3;0;0;0;0;320.30000000000007;0.0;0.31007751937984496;
"jacksla01w";3;0;"SEA";"WNBA";28;28;882;1;2;2;68;0;337.99999999999994;14.3;0.35;0.0
"jacksla01w";4;0;"SEA";"WNBA";33;33;1109;1;0;0;0;0;558.3;0.0;0.3170731707317073;
"jacksla01w";5;0;"SEA";"WNBA";31;31;1070;0;8;8;287;0;480.4;120.30000000000001;0.45217391304347826;0.7272727272727273
"jacksla01w";6;0;"SEA";"WNBA";34;34;1176;2;3;3;102;0;508.4999999999999;26.700000000000003;0.288135593220339;0.3076923076923077
"jacksla01w";7;0;"SEA";"WNBA";30;30;848;1;3;3;91;0;516.2000000000002;48.5;0.37662337662337664;0.2857142857142857
"jacksla01w";8;0;"SEA";"WNBA";31;31;1020;1;2;2;68;0;617.0000000000001;31.80000000000001;0.4016393442622951;0.3
"jacksla01w";9;0;"SEA";"WNBA";21;21;694;0;0;0;0;0;316.0;0.0;0.29473684210526313;
"jacksla01w";10;0;"SEA";"WNBA";26;26;843;2;0;0;0;0;377.4;0.0;0.4298245614035088;
"jacksta01w";1;0;"HOU";"WNBA";29;1;339;0;6;0;94;0;48.000000000000014;19.299999999999997;;
"jacksta01w";2;0;"HOU";"WNBA";32;4;442;0;1;0;15;0;89.69999999999997;1.9;;0.0
"jacksta01w";3;0;"HOU";"WNBA";5;1;69;0;0;0;0;0;4.499999999999998;0.0;;
"jacksta02w";1;0;"DET";"WNBA";17;0;267;0;0;0;0;0;79.50000000000001;0.0;0.25;
"jacksta02w";2;0;"POR";"WNBA";32;1;497;0;0;0;0;0;54.10000000000001;0.0;0.15384615384615385;
"jacksta02w";3;0;"POR";"WNBA";32;10;692;0;0;0;0;0;211.39999999999998;0.0;0.3157894736842105;
"jacksta02w";4;0;"PHO";"WNBA";34;34;958;0;0;0;0;0;185.70000000000005;0.0;0.35353535353535354;
"jacksta02w";5;0;"WAS";"WNBA";25;12;405;0;3;0;42;0;91.00000000000001;8.599999999999998;0.4;0.6
"jacksta02w";6;0;"WAS";"WNBA";8;0;66;0;0;0;0;0;-0.20000000000000018;0.0;0.1111111111111111;
"jacksta02w";7;0;"PHO";"WNBA";3;2;54;0;0;0;0;0;14.0;0.0;0.0;
"jacksti02w";8;0;"NYL";"WNBA";34;0;474;0;3;0;43;0;90.1;17.7;;
"jacksti02w";9;0;"NYL";"WNBA";25;0;496;0;0;0;0;0;162.79999999999995;0.0;;
"jacksti02w";10;0;"NYL";"WNBA";34;9;495;0;0;0;0;0;126.00000000000003;0.0;;
"jacobam01w";5;0;"MIN";"WNBA";32;0;391;0;2;0;36;0;41.099999999999994;2.9999999999999982;0.31666666666666665;0.5
"jacobam01w";6;0;"MIN";"WNBA";33;0;478;0;0;0;0;0;78.1;0.0;0.37735849056603776;
"jacobam01w";7;0;"MIN";"WNBA";34;34;861;0;0;0;0;0;186.89999999999998;0.0;0.39215686274509803;
"jacobam01w";8;0;"MIN";"WNBA";29;0;328;0;0;0;0;0;24.39999999999999;0.0;0.26153846153846155;
"jacobam01w";9;2;"LAS";"WNBA";5;0;61;0;0;0;0;0;-2.1000000000000014;0.0;0.4;
"jacobam01w";9;1;"WAS";"WNBA";6;3;82;0;0;0;0;0;4.799999999999999;0.0;0.3;
"jamesta01w";7;0;"WAS";"WNBA";21;0;160;0;0;0;0;0;30.199999999999996;0.0;0.25;
"jamesta01w";8;0;"WAS";"WNBA";31;9;401;0;0;0;0;0;117.90000000000003;0.0;0.36;
"januabr01w";10;0;"IND";"WNBA";33;4;683;1;10;0;228;0;144.90000000000003;73.8;0.28735632183908044;0.41379310344827586
"jekaban01w";10;0;"CON";"WNBA";27;16;644;1;0;0;0;0;133.70000000000002;0.0;0.3939393939393939;
"joensca01w";8;0;"CHI";"WNBA";19;0;271;0;0;0;0;0;83.50000000000003;0.0;0.4888888888888889;
"joensca01w";9;0;"CHI";"WNBA";26;0;272;0;0;0;0;0;43.8;0.0;0.36923076923076925;
"johnsad01w";1;0;"ORL";"WNBA";32;31;1100;1;3;3;111;0;252.60000000000008;9.700000000000003;0.35135135135135137;0.3
"johnsad01w";3;0;"ORL";"WNBA";32;2;602;0;0;0;0;0;73.69999999999999;0.0;0.29508196721311475;
"johnsad01w";4;0;"CON";"WNBA";34;5;584;0;3;0;43;0;83.19999999999999;12.3;0.3469387755102041;0.0
"johnsch01w";4;0;"LAS";"WNBA";8;0;45;0;0;0;0;0;1.5;0.0;0.2;
"johnsja01w";2;0;"ORL";"WNBA";17;1;139;0;0;0;0;0;20.6;0.0;0.42857142857142855;
"johnsla01w";1;0;"UTA";"WNBA";29;6;481;0;0;0;0;0;61.300000000000026;0.0;0.3333333333333333;
"johnsla01w";2;0;"UTA";"WNBA";26;0;228;0;2;0;15;0;1.599999999999996;-1.9999999999999996;0.16666666666666666;0.0
"johnsla01w";3;0;"UTA";"WNBA";28;1;269;1;5;0;40;0;24.700000000000003;11.200000000000001;0.3125;0.2222222222222222
"johnsla01w";4;0;"SAS";"WNBA";31;1;279;0;0;0;0;0;7.000000000000007;0.0;0.2608695652173913;
"johnsla01w";5;0;"HOU";"WNBA";6;0;36;0;0;0;0;0;0.9000000000000004;0.0;0.3333333333333333;
"johnsni01w";1;0;"CHA";"WNBA";6;0;78;0;0;0;0;0;20.400000000000002;0.0;0.4;
"johnspo01w";1;0;"CLE";"WNBA";12;0;57;0;4;0;6;0;7.499999999999998;7.3999999999999995;;
"johnspo01w";2;0;"CLE";"WNBA";18;0;119;0;1;0;4;0;15.399999999999995;0.2999999999999998;;
"johnspo01w";3;0;"MIA";"WNBA";31;30;801;0;0;0;0;0;171.59999999999997;0.0;;
"johnspo01w";4;0;"CLE";"WNBA";30;2;416;0;3;0;20;0;89.2;7.0;;
"johnspo01w";5;0;"HOU";"WNBA";19;0;157;0;0;0;0;0;14.799999999999997;0.0;;
"johnssh01w";1;0;"ORL";"WNBA";32;32;1126;0;3;3;119;0;312.40000000000003;13.399999999999995;0.3333333333333333;0.15384615384615385
"johnssh01w";2;0;"ORL";"WNBA";26;22;785;0;0;0;0;0;190.19999999999996;0.0;0.36538461538461536;
"johnssh01w";3;0;"ORL";"WNBA";31;31;1110;1;0;0;0;0;368.59999999999997;0.0;0.2727272727272727;
"johnssh01w";4;0;"CON";"WNBA";34;34;1107;0;4;4;131;0;334.8;38.70000000000001;0.2602739726027397;0.5
"johnssh01w";5;0;"SAS";"WNBA";31;30;954;2;0;0;0;0;198.40000000000003;0.0;0.35526315789473684;
"johnssh01w";6;0;"SAS";"WNBA";34;33;1104;1;0;0;0;0;224.3;0.0;0.3111111111111111;
"johnssh01w";7;0;"SAS";"WNBA";32;32;874;0;0;0;0;0;252.90000000000003;0.0;0.3516483516483517;
"johnssh01w";8;0;"DET";"WNBA";33;8;559;0;11;1;186;0;114.10000000000002;44.79999999999999;0.4142857142857143;0.34615384615384615
"johnssh01w";9;0;"HOU";"WNBA";33;32;1014;0;0;0;0;0;237.7;0.0;0.31958762886597936;
"johnssh01w";10;0;"SEA";"WNBA";34;6;618;0;3;0;39;1;91.4;-0.7000000000000002;0.29508196721311475;0.2
"johnste01w";6;0;"WAS";"WNBA";34;34;973;2;0;0;0;0;245.7;0.0;0.3023255813953488;
"johnste01w";7;0;"LAS";"WNBA";32;30;808;0;5;5;140;0;215.89999999999998;33.900000000000006;0.11538461538461539;0.2
"johnste01w";8;0;"LAS";"WNBA";11;11;206;0;0;0;0;0;20.200000000000003;0.0;0.3333333333333333;
"johnste01w";9;0;"LAS";"WNBA";23;8;393;0;6;0;115;0;75.89999999999999;34.60000000000001;0.0;0.2857142857142857
"johnste01w";10;0;"PHO";"WNBA";34;34;901;1;11;11;267;0;251.39999999999998;54.30000000000001;0.41379310344827586;0.48148148148148145
"johnsti01w";1;0;"HOU";"WNBA";31;29;687;1;6;6;135;0;118.69999999999996;17.599999999999998;;
"johnsti01w";2;0;"HOU";"WNBA";32;28;672;0;2;2;71;0;102.70000000000002;12.600000000000001;;
"johnsti01w";3;0;"HOU";"WNBA";32;32;815;0;3;3;51;0;180.2;4.5;0.0;
"johnsti01w";4;0;"HOU";"WNBA";22;3;359;0;3;0;31;0;53.5;-2.1999999999999993;;
"johnsti01w";5;0;"HOU";"WNBA";33;11;660;1;0;0;0;0;108.4;0.0;;
"johnsti01w";7;0;"SEA";"WNBA";32;8;643;0;3;0;63;0;93.90000000000003;17.5;;
"johnsvi01w";1;0;"NYL";"WNBA";31;31;1023;0;7;7;237;0;267.1;53.0;0.38028169014084506;0.2727272727272727
"johnsvi01w";2;0;"NYL";"WNBA";32;32;939;1;6;6;218;0;235.2;76.6;0.36585365853658536;0.2727272727272727
"johnsvi01w";3;0;"NYL";"WNBA";31;31;1028;0;8;8;244;0;266.8;79.3;0.42105263157894735;0.5185185185185185
"johnsvi01w";4;0;"NYL";"WNBA";32;32;1042;0;0;0;0;0;292.4;0.0;0.3645833333333333;
"johnsvi01w";5;0;"NYL";"WNBA";34;34;1119;0;5;5;161;0;225.8;38.80000000000001;0.2833333333333333;0.2
"johnsvi01w";6;0;"NYL";"WNBA";34;34;1023;0;2;2;73;0;279.20000000000005;14.7;0.35714285714285715;0.0
"johnsvi01w";7;0;"SAS";"WNBA";34;34;1004;0;0;0;0;0;261.30000000000007;0.0;0.3333333333333333;
"johnsvi01w";8;0;"SAS";"WNBA";30;29;852;0;5;5;165;0;250.00000000000006;40.40000000000001;0.42857142857142855;0.42105263157894735
"johnsvi01w";9;0;"SAS";"WNBA";32;32;892;0;9;9;274;0;216.5;61.69999999999999;0.28205128205128205;0.4
"johnsvi01w";10;0;"SAS";"WNBA";32;32;737;0;3;3;90;0;164.20000000000002;48.6;0.375;0.7142857142857143
"jonesas01w";3;0;"WAS";"WNBA";32;5;612;2;5;0;63;0;89.5;7.699999999999999;0.2;0.5
"jonesas01w";4;0;"WAS";"WNBA";34;10;748;1;0;0;0;0;166.10000000000005;0.0;0.4117647058823529;
"jonesas01w";5;0;"CON";"WNBA";34;1;699;0;8;0;171;0;133.19999999999996;31.60000000000001;0.3333333333333333;
"jonesas01w";6;0;"CON";"WNBA";33;4;705;0;8;0;178;0;174.3;37.69999999999999;0.4;0.0
"jonesas01w";7;0;"CON";"WNBA";34;2;777;0;5;0;113;0;256.49999999999994;10.800000000000008;0.2631578947368421;0.0
"jonesas01w";8;0;"CON";"WNBA";30;30;942;1;3;3;116;0;273.90000000000003;36.6;0.08333333333333333;1.0
"jonesas01w";9;0;"CON";"WNBA";33;33;963;2;3;3;98;0;392.29999999999995;23.6;0.21739130434782608;0.0
"jonesas01w";10;0;"CON";"WNBA";23;23;727;1;0;0;0;0;248.40000000000003;0.0;0.3125;
"jonesch01w";5;0;"DET";"WNBA";31;8;397;0;2;0;10;0;57.3;-1.5;0.25;
"jonesch01w";6;1;"DET";"WNBA";21;0;329;0;0;0;0;0;65.90000000000002;0.0;0.4864864864864865;
"jonesch01w";6;2;"MIN";"WNBA";10;9;281;0;0;0;0;0;54.29999999999998;0.0;0.34375;
"jonesch01w";7;0;"MIN";"WNBA";6;0;38;0;0;0;0;0;14.900000000000002;0.0;0.75;
"jonesja01w";1;0;"MIA";"WNBA";21;0;233;0;0;0;0;0;-5.899999999999999;0.0;0.2;
"jonesla01w";1;0;"CHA";"WNBA";9;0;54;0;0;0;0;0;6.1;0.0;0.3333333333333333;
"jonesme01w";1;0;"CLE";"WNBA";32;32;948;2;6;6;207;0;223.70000000000005;53.59999999999999;0.3111111111111111;0.3
"jonesme01w";2;0;"CLE";"WNBA";30;30;998;0;3;3;103;0;252.39999999999998;31.200000000000003;0.2647058823529412;0.3333333333333333
"jonesme01w";3;0;"CLE";"WNBA";32;32;1094;0;0;0;0;0;256.1;0.0;0.2777777777777778;
"jonesme01w";4;0;"CLE";"WNBA";34;15;672;0;3;0;37;0;80.40000000000003;1.7999999999999998;0.3076923076923077;0.0
"jonesme01w";5;0;"DET";"WNBA";33;2;517;0;3;1;61;0;86.29999999999998;14.2;0.26666666666666666;0.0
"kellycr01w";9;0;"SAC";"WNBA";33;4;551;0;3;3;80;0;180.9;31.4;0.0;
"kellycr01w";10;2;"DET";"WNBA";11;0;84;0;3;0;15;0;14.300000000000004;5.2;;
"kellycr01w";10;1;"SAC";"WNBA";23;4;283;0;0;0;0;0;60.2;0.0;0.0;
"kingbsu01w";6;0;"MIN";"WNBA";3;0;17;0;0;0;0;0;2.8;0.0;;
"kingija01w";2;0;"DET";"WNBA";29;17;625;0;0;0;0;0;133.1;0.0;0.375;
"kingija01w";5;1;"DET";"WNBA";5;0;15;0;0;0;0;0;1.1999999999999997;0.0;;
"kingija01w";5;2;"PHO";"WNBA";13;0;128;0;0;0;0;0;18.699999999999996;0.0;0.42857142857142855;
"kingija01w";7;0;"SAS";"WNBA";18;1;115;0;0;0;0;0;24.500000000000004;0.0;0.3333333333333333;
"klimezu01w";3;0;"IND";"WNBA";11;0;39;0;0;0;0;0;-0.3999999999999988;0.0;;
"klimezu01w";4;0;"IND";"WNBA";1;0;3;0;0;0;0;0;0.9;0.0;;
"koehnla01w";6;0;"WAS";"WNBA";30;0;230;0;0;0;0;0;73.99999999999999;0.0;0.4666666666666667;
"koehnla01w";7;0;"WAS";"WNBA";32;0;161;0;2;0;0;0;48.80000000000001;0.0;0.5238095238095238;
"koehnla01w";8;0;"WAS";"WNBA";28;0;109;0;0;0;0;0;19.700000000000003;0.0;0.36363636363636365;
"koehnla01w";9;0;"WAS";"WNBA";30;0;144;0;0;0;0;0;30.5;0.0;0.41818181818181815;
"korstil01w";2;0;"PHO";"WNBA";12;0;75;0;0;0;0;0;7.5;0.0;0.3333333333333333;
"kostaan01w";7;0;"HOU";"WNBA";32;0;266;0;2;0;11;0;0.9000000000000057;1.6000000000000005;0.2;
"kostita01w";1;0;"MIA";"WNBA";5;0;46;0;0;0;0;0;-0.40000000000000036;0.0;;
"kraayca01w";6;0;"NYL";"WNBA";17;0;196;0;2;0;37;0;40.300000000000004;4.4;0.375;1.0
"kraayca01w";7;0;"NYL";"WNBA";34;13;903;0;0;0;0;0;190.59999999999994;0.0;0.3333333333333333;
"kraayca01w";8;0;"NYL";"WNBA";34;34;967;0;3;3;87;0;228.5;25.4;0.4108527131782946;0.4166666666666667
"kraayca01w";9;0;"NYL";"WNBA";34;34;961;2;6;6;202;0;227.20000000000005;39.199999999999996;0.37575757575757573;0.3448275862068966
"kraayca01w";10;0;"NYL";"WNBA";34;26;888;0;0;0;0;0;175.80000000000004;0.0;0.4166666666666667;
"kubikni01w";1;0;"PHO";"WNBA";4;0;19;0;2;0;5;0;1.700000000000001;-1.2;0.0;
"kubikni01w";2;0;"PHO";"WNBA";3;0;21;0;0;0;0;0;1.9000000000000004;0.0;0.0;
"lacyje01w";7;0;"PHO";"WNBA";33;3;504;1;0;0;0;0;81.4;0.0;0.0;
"lacyje01w";8;0;"PHO";"WNBA";20;0;94;0;1;0;3;0;10.0;-0.6000000000000001;0.3333333333333333;
"lacyje01w";9;0;"ATL";"WNBA";33;22;605;1;0;0;0;0;84.39999999999998;0.0;0.19047619047619047;
"lacyje01w";10;0;"ATL";"WNBA";32;0;362;0;2;0;23;0;37.90000000000002;-2.5;0.21052631578947367;0.0
"lacyve01w";1;0;"NYL";"WNBA";2;2;18;0;0;0;0;0;2.4000000000000004;0.0;;
"lambesh01w";3;0;"CHA";"WNBA";3;0;16;0;0;0;0;0;2.6999999999999993;0.0;;
"lambesh01w";4;0;"DET";"WNBA";27;1;187;0;7;0;14;0;38.999999999999986;-2.3;0.4375;0.3333333333333333
"lambesh01w";5;0;"HOU";"WNBA";34;25;788;0;0;0;0;0;116.69999999999999;0.0;0.25925925925925924;
"lambesh01w";6;0;"DET";"WNBA";12;5;152;0;0;0;0;0;7.6000000000000085;0.0;0.14285714285714285;
"lambmo01w";1;0;"HOU";"WNBA";13;2;140;0;0;0;0;0;17.1;0.0;;
"langhcr01w";9;0;"WAS";"WNBA";34;6;529;1;0;0;0;0;139.79999999999998;0.0;;
"langhcr01w";10;0;"WAS";"WNBA";34;22;1013;0;2;2;79;0;338.2;25.400000000000013;0.0;
"larkier01w";9;0;"NYL";"WNBA";27;0;335;0;6;0;87;0;81.19999999999999;16.3;;
"larkier01w";10;0;"NYL";"WNBA";18;0;137;0;0;0;0;0;31.200000000000003;0.0;;
"lassiam01w";2;0;"HOU";"WNBA";32;18;613;0;2;0;54;0;95.99999999999997;12.200000000000001;0.3880597014925373;0.3333333333333333
"lassiam01w";3;1;"HOU";"WNBA";6;0;46;0;0;0;0;0;-3.0000000000000004;0.0;0.0;
"lassiam01w";3;2;"SEA";"WNBA";24;22;554;1;2;2;46;0;86.5;3.0999999999999996;0.30303030303030304;0.2222222222222222
"lassiam01w";4;0;"SEA";"WNBA";32;18;733;2;0;0;0;0;115.99999999999997;0.0;0.3287671232876712;
"lassiam01w";5;0;"MIN";"WNBA";33;12;563;0;2;0;30;0;72.80000000000001;5.299999999999999;0.30337078651685395;0.5
"lassiam01w";6;0;"MIN";"WNBA";31;3;388;0;0;0;0;0;39.8;0.0;0.3333333333333333;
"lassiam01w";7;0;"CHI";"WNBA";32;29;778;3;0;0;0;0;156.00000000000003;0.0;0.3288590604026846;
"lattaiv01w";8;0;"DET";"WNBA";31;1;221;0;10;0;47;0;49.19999999999999;8.7;0.4489795918367347;0.3333333333333333
"lattaiv01w";9;0;"ATL";"WNBA";34;31;960;0;0;0;0;0;253.5;0.0;0.34375;
"lattaiv01w";10;0;"ATL";"WNBA";24;0;350;0;2;2;75;0;88.5;17.3;0.36;0.3333333333333333
"lawsoed01w";6;2;"HOU";"WNBA";17;0;114;0;1;0;1;0;5.400000000000002;0.0;0.38461538461538464;
"lawsoed01w";6;1;"NYL";"WNBA";2;0;12;0;0;0;0;0;-0.9999999999999999;0.0;0.0;
"lawsoed01w";7;0;"SEA";"WNBA";26;0;209;0;3;0;11;0;33.599999999999994;1.9000000000000006;0.2631578947368421;0.25
"lawsoed01w";9;0;"SAS";"WNBA";30;1;280;0;5;0;84;0;63.69999999999999;19.500000000000004;0.46808510638297873;0.4666666666666667
"lawsoed01w";10;0;"SAS";"WNBA";33;12;583;0;3;3;75;0;143.0;29.299999999999997;0.36283185840707965;0.6153846153846154
"lawsoka01w";4;0;"SAC";"WNBA";34;0;769;0;6;0;154;0;177.90000000000003;19.900000000000002;0.4;0.30434782608695654
"lawsoka01w";5;0;"SAC";"WNBA";34;10;827;0;6;0;153;0;193.6;40.900000000000006;0.3805970149253731;0.4166666666666667
"lawsoka01w";6;0;"SAC";"WNBA";24;1;508;0;8;2;208;0;132.90000000000003;70.5;0.4444444444444444;0.5172413793103449
"lawsoka01w";7;0;"SAC";"WNBA";34;6;749;0;9;9;289;0;172.89999999999998;80.29999999999998;0.3983739837398374;0.4375
"lawsoka01w";8;0;"SAC";"WNBA";34;0;774;0;3;0;75;0;229.10000000000002;32.800000000000004;0.3383458646616541;0.38461538461538464
"lawsoka01w";9;0;"SAC";"WNBA";32;32;829;0;3;3;81;0;247.39999999999998;23.9;0.4316546762589928;0.375
"lawsoka01w";10;0;"SAC";"WNBA";25;5;604;0;0;0;0;0;146.1;0.0;0.33636363636363636;
"lazicka01w";2;0;"NYL";"WNBA";8;0;55;0;2;0;2;0;-0.10000000000000142;-0.7;0.0;
"lehnish01w";10;0;"ATL";"WNBA";34;20;707;0;0;0;0;0;117.19999999999999;0.0;0.2;
"lennobe01w";1;0;"MIN";"WNBA";32;31;984;4;0;0;0;0;332.79999999999995;0.0;0.39568345323741005;
"lennobe01w";2;0;"MIN";"WNBA";11;7;241;0;0;0;0;0;68.80000000000001;0.0;0.38461538461538464;
"lennobe01w";3;2;"MIA";"WNBA";26;3;581;2;0;0;0;0;130.40000000000003;0.0;0.3511450381679389;
"lennobe01w";3;1;"MIN";"WNBA";5;1;138;1;0;0;0;0;-7.599999999999996;0.0;0.21739130434782608;
"lennobe01w";4;0;"CLE";"WNBA";34;1;560;0;3;0;45;0;90.4;11.7;0.3106796116504854;0.4
"lennobe01w";5;0;"SEA";"WNBA";32;32;920;0;8;8;251;0;216.30000000000007;67.8;0.26506024096385544;0.4444444444444444
"lennobe01w";6;0;"SEA";"WNBA";28;26;800;0;3;3;94;0;187.2;28.6;0.3076923076923077;0.25
"lennobe01w";7;0;"SEA";"WNBA";34;34;891;2;3;3;90;0;248.99999999999994;20.000000000000007;0.32222222222222224;0.2631578947368421
"lennobe01w";8;0;"SEA";"WNBA";34;34;937;0;2;2;62;1;307.9;19.1;0.3434343434343434;0.38461538461538464
"lennobe01w";9;0;"ATL";"WNBA";34;33;1010;0;0;0;0;0;330.8;0.0;0.35795454545454547;
"lennobe01w";10;0;"LAS";"WNBA";30;13;640;0;6;0;128;0;182.59999999999997;45.099999999999994;0.30120481927710846;0.44
"leslili01w";1;0;"LAS";"WNBA";32;32;1028;7;4;4;139;0;423.4;52.5;0.21875;0.0
"leslili01w";2;0;"LAS";"WNBA";31;31;1033;3;7;7;260;0;455.70000000000016;141.99999999999994;0.36666666666666664;0.42857142857142855
"leslili01w";3;0;"LAS";"WNBA";31;31;1060;7;6;6;232;0;432.0999999999999;103.30000000000003;0.32432432432432434;0.625
"leslili01w";4;0;"LAS";"WNBA";23;23;792;3;9;9;327;1;313.3;155.2;0.32432432432432434;0.3333333333333333
"leslili01w";5;0;"LAS";"WNBA";34;34;1150;5;3;3;110;0;490.9000000000001;22.5;0.2727272727272727;
"leslili01w";6;0;"LAS";"WNBA";34;34;1096;2;2;2;67;0;376.2;20.499999999999996;0.20588235294117646;
"leslili01w";7;0;"LAS";"WNBA";34;34;1043;4;5;5;163;0;521.3;29.199999999999996;0.4;0.3333333333333333
"leslili01w";9;0;"LAS";"WNBA";33;33;1059;2;6;6;192;2;392.6000000000001;58.900000000000006;0.23529411764705882;0.5
"leslili01w";10;0;"LAS";"WNBA";23;21;638;1;6;6;208;1;259.1000000000001;73.8;0.16666666666666666;
"leuchye01w";7;0;"CHA";"WNBA";4;0;38;0;0;0;0;0;8.299999999999999;0.0;;
"leuchye01w";8;0;"WAS";"WNBA";6;0;29;0;0;0;0;0;0.20000000000000062;0.0;;
"levanni01w";2;0;"LAS";"WNBA";13;0;67;0;3;0;5;0;16.5;-2.0999999999999996;0.29411764705882354;0.0
"lewista01w";3;0;"SEA";"WNBA";14;0;57;0;0;0;0;0;11.7;0.0;0.0;
"lewisty01w";2;0;"HOU";"WNBA";29;4;419;0;2;0;6;0;60.69999999999999;0.29999999999999993;0.4;
"lewisty01w";3;0;"HOU";"WNBA";17;1;145;0;0;0;0;0;20.000000000000004;0.0;0.375;
"lewisty01w";4;0;"CHA";"WNBA";23;0;234;0;2;0;29;0;55.900000000000006;14.0;0.5384615384615384;1.0
"lewisty01w";5;0;"CHA";"WNBA";34;2;617;1;0;0;0;0;155.99999999999997;0.0;0.4;
"lewisty01w";6;1;"CHA";"WNBA";10;1;166;0;0;0;0;0;19.100000000000005;0.0;0.08333333333333333;
"lewisty01w";6;2;"MIN";"WNBA";11;0;90;0;0;0;0;0;8.599999999999998;0.0;0.3333333333333333;
"lewisty01w";7;0;"MIN";"WNBA";19;0;202;0;0;0;0;0;31.700000000000003;0.0;0.09090909090909091;
"liebena01w";9;0;"DET";"WNBA";1;0;9;0;0;0;0;0;-1.3;0.0;;
"littlca01w";8;0;"SAS";"WNBA";34;7;711;0;5;0;87;0;108.49999999999997;14.099999999999998;0.2727272727272727;
"littlca01w";9;1;"ATL";"WNBA";13;2;221;0;0;0;0;0;39.80000000000002;0.0;0.4;
"littlca01w";9;2;"SEA";"WNBA";19;13;442;2;3;3;105;0;125.1;13.200000000000003;0.3333333333333333;0.5
"littlca01w";10;0;"SEA";"WNBA";34;34;1044;1;3;3;102;0;245.50000000000006;8.799999999999997;0.25925925925925924;0.16666666666666666
"lloydan01w";1;0;"MIN";"WNBA";14;2;333;0;0;0;0;0;46.300000000000026;0.0;0.34375;
"lobore01w";2;0;"NYL";"WNBA";16;0;85;0;0;0;0;0;-2.0999999999999996;0.0;0.5;
"lobore01w";3;0;"HOU";"WNBA";21;0;132;0;0;0;0;0;24.799999999999997;0.0;0.42857142857142855;
"lobore01w";4;0;"CON";"WNBA";25;13;297;0;2;1;38;0;16.6;9.9;0.25;0.25
"lovelst01w";1;0;"SEA";"WNBA";23;1;324;0;0;0;0;0;37.40000000000002;0.0;0.2222222222222222;
"lovelst01w";2;0;"SEA";"WNBA";22;2;211;0;0;0;0;0;40.89999999999999;0.0;0.38461538461538464;
"lovelst01w";5;0;"MIN";"WNBA";34;0;388;0;2;0;17;0;57.89999999999999;4.9;0.17647058823529413;0.0
